,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0142413478848486
51,0.0142560261827558
52,0.0142682058651225
53,0.0142775649894674
54,0.0142845166678241
55,0.0142887332596142
56,0.0142907560840541
57,0.0142920808916097
58,0.0142927361727663
59,0.0142907560840541
60,0.0142827075220223
61,0.0142672656791152
62,0.0142562825971214
63,0.0142699722751967
64,0.0143160271443097
65,0.0143631219161276
66,0.0143658570026941
67,0.0143139900746273
68,0.0142260157303091
69,0.0141137304550821
70,0.0139946416520208
71,0.0140007030027191
72,0.0142747586766882
73,0.0147643249268596
74,0.0149571912655295
75,0.0142723227402149
76,0.0127345374124585
77,0.0114913750398422
78,0.0121590210669331
79,0.0143112977237883
80,0.0161267541680689
81,0.0171148184354806
82,0.0183073874047127
83,0.0202925046875751
84,0.0212580187360552
85,0.0198227108340411
86,0.017777649570595
87,0.0171139067399584
88,0.0170744046824112
89,0.0146387673591635
90,0.0083502207122265
91,-0.0006422756774948
92,-0.0089940287504607
93,-0.0148987145449268
94,-0.0217838391284761
95,-0.0328314948067188
96,-0.0430601914916728
97,-0.0451317204157474
98,-0.0390562384368695
99,-0.0307361620823696
100,-0.029334444462251
101,-0.0409006839497072
102,-0.0623358707671597
103,-0.0874313156727939
104,-0.113137097994804
105,-0.133624420619276
106,-0.140163955618947
107,-0.128938120447087
108,-0.106316846245755
109,-0.0797610787922171
110,-0.0210916200580138
111,0.0917658295806023
112,0.200169019802668
113,0.222345016212867
114,0.158842004234398
115,0.069430770792267
116,-0.0019699745900486
117,-0.0576519210599885
118,-0.120603770359568
119,-0.20368346358827
120,-0.309604819165549
121,-0.434859675457762
122,-0.573261893442025
123,-0.701412949993857
124,-0.744468483291221
125,-0.666164094510062
126,-0.538796811202459
127,-0.481055572471781
128,-0.511523154751412
129,-0.559734468679163
130,-0.595390168289734
131,-0.654863913417416
132,-0.67269439859257
133,-0.297447359377198
134,0.595681910856834
135,1.45696209519027
136,1.75025027110477
137,1.57032431075284
138,1.33199769939333
139,1.28787348800105
140,1.39899948539061
141,1.51265529540181
142,1.54042212214939
143,1.44345902979214
144,1.23939222672728
145,0.985370634500909
146,0.713563429613366
147,0.400343737702349
148,0.0238787729860343
149,-0.399332895292125
150,-0.839895368693587
151,-1.28602872909288
152,-1.74350942233761
153,-2.21952702233476
154,-2.71106908764564
155,-3.17788853453848
156,-3.56868539559929
157,-3.87796243173413
158,-4.0
159,-3.71068339770402
160,-2.48753131727538
161,0.156427435624859
162,2.62230128331829
163,3.25394815800111
164,2.37515487249618
165,1.28206228376167
166,0.651865289863976
167,0.309891718350187
168,-0.103988204939182
169,-0.676564688536675
170,-1.27481572888454
171,-1.79707723236305
172,-2.07391927577187
173,-0.896225331246406
174,1.661097845229
175,3.29797450457717
176,2.9376581889667
177,1.53718987661839
178,0.352586562106587
179,-0.0680649511833345
180,0.670289089390678
181,2.07235799719013
182,2.87744639782333
183,2.68125094597314
184,2.05821816945072
185,1.59820937301346
186,1.369684343232
187,1.14512290973324
188,0.795090662065453
189,0.379526594977484
190,0.0013411482733875
191,-0.205666686253875
192,-0.0391078062148432
193,0.483242217200774
194,1.08792270531401
195,1.3732712953021
196,1.20327726049741
197,0.803452334528153
198,0.421772713594057
199,0.101373077560004
200,-0.233134647813088
201,-0.611695842704032
202,-0.778730570824675
203,-0.341799352197596
204,0.289168309321196
205,0.428837784081298
206,0.0198061578622165
207,-0.537923008025414
208,-0.962012852770077
209,-1.27828572751344
210,-1.61333069796346
211,-1.68893304914075
212,-1.07258641965416
213,-0.431417312599383
214,-0.480872378652792
215,-1.11305686878885
216,-1.81515871871166
217,-2.30915381478692
218,-2.0666342587399
219,-0.228152516689192
220,1.70862567241996
221,2.03257530836498
222,0.946775856450691
223,-0.332980834806826
224,-0.679185100900834
225,0.526556444102559
226,1.99662886335429
227,2.35971730316191
228,1.73063172308673
229,0.987397020251393
230,0.594657393013777
231,0.412143926807944
232,0.406811932527409
233,0.589230098060688
234,0.675514529257057
235,0.513648260032657
236,0.207326684366381
237,-0.104799556972957
238,-0.396065606464491
239,-0.67947755573006
240,-0.791203847640009
241,-0.541016219989281
242,-0.0363674489085473
243,0.295476957429873
244,0.154118139357646
245,-0.317874040004202
246,-0.828975535576603
247,-1.26272052080607
248,-1.67398266710115
249,-2.10168895156796
250,-2.15283649488685
251,-1.32451709518137
252,-0.246974755649574
253,0.116427421379616
254,-0.154505040144874
255,-0.263384705239222
256,-0.0546423286697971
257,0.0385259023025654
258,-0.212870362950973
259,-0.64762163211305
260,-1.03926209643673
261,-1.34477140837371
262,-1.64615031223791
263,-2.00025712662774
264,-2.38979328372428
265,-2.70649636479217
266,-2.840507059408
267,-2.80181270711247
268,-2.55279589594563
269,-1.5447213363462
270,0.282422759623997
271,1.42920524011247
272,1.17018143097023
273,0.582006905381319
274,0.947243955120364
275,2.24485078998773
276,3.41357322321761
277,3.53479881265904
278,2.78359019286278
279,1.88998470417083
280,1.2269417423
281,0.635686113203381
282,-0.114386163595927
283,-1.01849409979861
284,-1.89883954693006
285,-2.10191829997276
286,-1.03373266309467
287,0.192263622458337
288,0.326291268912785
289,-0.521875742310685
290,-1.51482484583977
291,-2.18953081513058
292,-2.68040335404236
293,-3.08838282664786
294,-2.28200665608957
295,0.12439129544455
296,2.11673335220828
297,2.33197469332664
298,1.39499457790456
299,0.723912313409581
300,1.33316908568691
301,2.57297428199526
302,3.1011180734734
303,2.65794288013875
304,1.91782703070384
305,1.43000297369438
306,1.17451540355882
307,0.943294888985044
308,0.935850467689119
309,1.35499664346473
310,1.81950779125734
311,1.92599525277293
312,1.65622169870956
313,1.18993659086417
314,0.690949534447668
315,0.352008917521826
316,0.831215457512674
317,1.73681843191932
318,2.02214636630573
319,1.48423461202192
320,0.673867636767683
321,0.0511149929397017
322,-0.382929071156767
323,-0.806467767467784
324,-1.07955191589609
325,-0.912336415647687
326,-0.378450224451603
327,0.0186674644002486
328,-0.101617212526554
329,-0.59922099891202
330,-1.12959146425067
331,-1.53575680521946
332,-1.88136633243766
333,-2.25588088128193
334,-2.47082449683132
335,-2.09990259815417
336,-1.16994111372867
337,-0.324117017544797
338,-0.120076041104647
339,-0.428493049211971
340,-0.69660788723466
341,-0.511490248241158
342,-0.0013178283840018
