,0
627,-0.00051091495
628,-0.0010812852
629,-0.0016755785
630,-0.002197965
631,-0.0024876888
632,-0.0025240388
633,-0.002413798
634,-0.0023325786
635,-0.0023993216
636,-0.0025905014
637,-0.0028237887
638,-0.0030952287
639,-0.003495806
640,-0.0040108655
641,-0.0043148147
642,-0.004307779
643,-0.0042193853
644,-0.004145889
645,-0.004385085
646,-0.0049650767
647,-0.005565818
648,-0.0061181113
649,-0.0066611427
650,-0.007078375
651,-0.0072434493
652,-0.0073430752
653,-0.00737046
654,-0.0072282664
655,-0.0069989474
656,-0.0064944075
657,-0.005698581
658,-0.004790383
659,-0.003912168
660,-0.003390512
661,-0.0034124658
662,-0.0037605844
663,-0.004129135
664,-0.0044737826
665,-0.004790083
666,-0.0049478877
667,-0.0049874214
668,-0.0049790326
669,-0.0046796426
670,-0.004102394
671,-0.003635342
672,-0.0034028406
673,-0.0031897726
674,-0.0028623561
675,-0.0024962572
676,-0.0020549498
677,-0.0015425861
678,-0.0010102058
679,-0.00035615044
680,0.00046142997
681,0.0013790426
682,0.0024611182
683,0.0035318113
684,0.0042274804
685,0.0046464093
686,0.0049158996
687,0.0049582142
688,0.004901198
689,0.004942428
690,0.005001341
691,0.005032898
692,0.0051458967
693,0.005429675
694,0.005940278
695,0.006664771
696,0.0074473293
697,0.008009918
698,0.008131076
699,0.007831237
700,0.007515333
701,0.0074594244
702,0.0076642544
703,0.0080403695
704,0.008450128
705,0.008873755
706,0.009288566
707,0.009734355
708,0.010176585
709,0.010385147
710,0.010234828
711,0.009730933
712,0.008985258
713,0.008316406
714,0.007844785
715,0.007288638
716,0.0066304943
717,0.006122146
718,0.0057822666
719,0.0055809096
720,0.00549312
721,0.005331071
722,0.0050020977
723,0.004639268
724,0.0044561704
725,0.0045376904
726,0.0047876146
727,0.005071366
728,0.0051859277
729,0.005151921
730,0.0052262386
731,0.0054526455
732,0.0057226187
733,0.005853847
734,0.0056484905
735,0.005172271
736,0.0046632583
737,0.0043387897
738,0.0043602036
739,0.004598461
740,0.004639556
741,0.0043966686
742,0.0042595905
743,0.004350766
744,0.0045214854
745,0.0046868604
746,0.004694278
747,0.004528539
748,0.0043586367
749,0.004293305
750,0.0043975785
751,0.0047195954
752,0.005180752
753,0.0056959987
754,0.006254962
755,0.006734541
756,0.0069491756
757,0.0068772836
758,0.006573372
759,0.0059959674
760,0.0051474907
761,0.0042052604
762,0.0033635614
763,0.0027345242
764,0.0022441344
765,0.0018406454
766,0.0016421353
767,0.0016325857
768,0.0017806818
769,0.0019488499
770,0.001908546
771,0.0016782217
772,0.001449561
773,0.0014119364
774,0.0015330343
775,0.0017449252
776,0.0020952136
777,0.002568327
778,0.0031960523
779,0.0039274185
780,0.0045568054
781,0.005113492
782,0.005891844
783,0.006773102
784,0.007324196
785,0.007410486
786,0.0071598776
787,0.006950885
788,0.00700881
789,0.007285385
790,0.0076793698
791,0.008103632
792,0.008573773
793,0.009081472
794,0.009611741
795,0.009950985
796,0.009867956
797,0.009599977
798,0.009446013
799,0.00930799
800,0.009082903
801,0.008916339
802,0.0086792335
803,0.008235512
804,0.007731779
805,0.0071271104
806,0.0063520675
807,0.0054182806
808,0.0043249954
809,0.0031123
810,0.001958099
811,0.0010546849
812,0.0003766277
813,-0.0001331743
814,-0.0004802937
815,-0.0008685583
816,-0.0013814812
817,-0.0017590174
818,-0.001963186
819,-0.002073128
820,-0.0019502327
821,-0.0017324721
822,-0.0016410092
823,-0.0014819589
824,-0.0011535959
825,-0.0006211994
826,0.00017948556
827,0.0011064853
828,0.0020747199
829,0.0030326743
830,0.003810162
831,0.004320124
832,0.004630133
833,0.0047762855
834,0.0047740727
835,0.0047433227
836,0.004818878
837,0.005055745
838,0.0054521514
839,0.005903425
840,0.006188145
841,0.006408273
842,0.006836287
843,0.0072191455
844,0.0072997785
845,0.007176149
846,0.0068939975
847,0.006619004
848,0.006471611
849,0.0062590153
850,0.006027724
851,0.005932157
852,0.0058162604
853,0.0055099456
854,0.0050581833
855,0.004533782
856,0.004063656
857,0.0037484912
858,0.0033685912
859,0.00287853
860,0.0025049425
861,0.0023609663
862,0.0022969441
863,0.0021117632
864,0.0019839571
865,0.0019911528
866,0.001965715
867,0.0020549623
868,0.0022534183
869,0.0023330553
870,0.0023261826
871,0.0021566907
872,0.0018299103
873,0.0016195319
874,0.0014792824
875,0.0012293779
876,0.00091788406
877,0.0005330368
878,6.0486884e-05
879,-0.00042791525
880,-0.0009427294
881,-0.0015518164
882,-0.0022620826
883,-0.0030355686
884,-0.003889785
885,-0.0046587437
886,-0.0051083067
887,-0.005306784
888,-0.0053856107
889,-0.0054401457
890,-0.0055610803
891,-0.0056715175
892,-0.005743384
893,-0.005877731
894,-0.006085573
895,-0.006360894
896,-0.006701501
897,-0.006898664
898,-0.006772978
899,-0.0065478575
900,-0.0064612143
901,-0.0065537025
902,-0.0067601115
903,-0.006941253
904,-0.0072377813
905,-0.007846324
906,-0.00857972
907,-0.008988873
908,-0.00888857
909,-0.008556236
910,-0.0080730105
911,-0.007338735
912,-0.0063573476
913,-0.0052214935
914,-0.0042343666
915,-0.003612542
916,-0.003146899
917,-0.002589926
918,-0.0021504562
919,-0.002051175
920,-0.002198281
921,-0.0023937651
922,-0.0024954935
923,-0.0024563677
924,-0.0023540035
925,-0.002343779
926,-0.0024427013
927,-0.002630098
928,-0.002983513
929,-0.003466762
930,-0.0038566522
931,-0.0040543927
932,-0.0042129196
933,-0.004482815
934,-0.004785789
935,-0.0048792777
936,-0.004680809
937,-0.004363964
938,-0.0041627088
939,-0.0041513597
940,-0.004291438
941,-0.0045622396
942,-0.0049536508
943,-0.0054466915
944,-0.0057950458
945,-0.0058934223
946,-0.006077182
947,-0.0063470886
948,-0.0065813027
949,-0.0069029564
950,-0.0072390945
951,-0.007563544
952,-0.0079705715
953,-0.008412054
954,-0.008758632
955,-0.009016904
956,-0.009312024
957,-0.009581449
958,-0.009743455
959,-0.009781813
960,-0.009553841
961,-0.009165967
962,-0.008954529
963,-0.009081157
964,-0.0094829425
965,-0.00976655
966,-0.009540923
967,-0.009016418
968,-0.00864472
969,-0.008510496
970,-0.008528418
971,-0.0086285025
972,-0.008678628
973,-0.008653042
974,-0.008649698
975,-0.0087276995
976,-0.008752825
977,-0.008633699
978,-0.008549857
979,-0.00856531
980,-0.008581181
981,-0.008612063
982,-0.008658234
983,-0.008620569
984,-0.008456159
985,-0.008356667
986,-0.0085187955
987,-0.008761003
988,-0.008996731
989,-0.009331225
990,-0.0096432185
991,-0.009859971
992,-0.010096535
993,-0.010363936
994,-0.010590903
995,-0.010774038
996,-0.010885796
997,-0.010762602
998,-0.01033284
999,-0.009849691
1000,-0.009549996
1001,-0.009368419
1002,-0.009189637
1003,-0.008978386
1004,-0.008657027
1005,-0.008258348
1006,-0.007965783
1007,-0.007758981
1008,-0.007436593
1009,-0.0069064805
1010,-0.0061682644
1011,-0.0053541516
1012,-0.0045643984
1013,-0.0037823375
1014,-0.003143907
1015,-0.0027453012
1016,-0.0025083022
1017,-0.0024174831
1018,-0.0025264306
1019,-0.0027765534
1020,-0.002949975
1021,-0.0028245624
1022,-0.0023905113
1023,-0.0018009073
1024,-0.0012814666
1025,-0.001013073
1026,-0.00077845296
1027,-0.0003637323
1028,7.0737886e-05
1029,0.00041685518
1030,0.0006201229
1031,0.00071690517
1032,0.00086500065
1033,0.0011074771
1034,0.0014567726
1035,0.0019251093
1036,0.00238355
1037,0.0027535076
1038,0.003074911
1039,0.0033138392
1040,0.0034368872
1041,0.0034587227
1042,0.0034540335
1043,0.003422697
1044,0.003324344
1045,0.0032688004
1046,0.0033617914
1047,0.0035487195
1048,0.0036578984
1049,0.003492563
1050,0.0031536212
1051,0.0029615771
1052,0.0029008521
1053,0.0028115488
1054,0.0028732412
1055,0.003095292
1056,0.0031319372
1057,0.003038166
1058,0.0030258659
1059,0.0032307936
1060,0.0036706075
1061,0.004026669
1062,0.004124704
1063,0.0039620083
1064,0.0036485207
1065,0.0034083426
1066,0.0031819125
1067,0.0028676165
1068,0.0025952605
1069,0.0024017887
1070,0.0022825901
1071,0.0022609653
1072,0.002303235
1073,0.0023509888
1074,0.002371556
1075,0.0024775828
1076,0.0027304417
1077,0.0030478921
1078,0.0034018045
1079,0.0038192861
1080,0.004168037
1081,0.0043418976
1082,0.0045007006
1083,0.004751361
1084,0.0050686267
1085,0.0054526087
1086,0.005832254
1087,0.006053445
1088,0.006058428
1089,0.006001824
1090,0.006031481
1091,0.0061679147
1092,0.0064221644
1093,0.0066875895
1094,0.006918453
1095,0.0072152046
1096,0.0075414726
1097,0.0078019015
1098,0.008003654
1099,0.008025981
1100,0.0077631674
1101,0.0074419887
1102,0.0072567263
1103,0.0072226184
1104,0.007281871
1105,0.00730981
1106,0.007276264
1107,0.0073189507
1108,0.007500088
1109,0.0076926625
1110,0.007746772
1111,0.0075670183
1112,0.007193255
1113,0.006719566
1114,0.006140117
1115,0.0055270996
1116,0.0051061665
1117,0.004897653
1118,0.004617032
1119,0.0041846475
1120,0.0038420323
1121,0.0036443186
1122,0.0035006495
1123,0.003402068
1124,0.0032446778
1125,0.0029742513
1126,0.0027612573
1127,0.0027230117
1128,0.0028114605
1129,0.0029719153
1130,0.0032098033
1131,0.0034936524
1132,0.003762756
1133,0.003998827
1134,0.0041194707
1135,0.0041006766
1136,0.0040054996
1137,0.0037993037
1138,0.0035365927
1139,0.0033619422
1140,0.0032897505
1141,0.0032960256
1142,0.0033917062
1143,0.0034745047
1144,0.003473297
1145,0.0035141455
1146,0.003643454
1147,0.0037646284
1148,0.0038092083
1149,0.0036854127
1150,0.0033938666
1151,0.003171541
1152,0.0031991
1153,0.0034329938
1154,0.003781415
1155,0.0041685537
1156,0.0044368976
1157,0.004608312
1158,0.004865132
1159,0.005277629
1160,0.0057374015
1161,0.0060155946
1162,0.006033872
1163,0.005870443
1164,0.0057367273
1165,0.0058056526
1166,0.006032681
1167,0.006293545
1168,0.0065434203
1169,0.0068291286
1170,0.007168804
1171,0.0075205793
1172,0.00783792
1173,0.008077976
1174,0.008229618
1175,0.00842138
1176,0.008730551
1177,0.0090955105
1178,0.0095035285
1179,0.009856647
1180,0.0100177955
1181,0.010024281
1182,0.010067771
1183,0.0102583505
1184,0.010422774
1185,0.0105217835
1186,0.010690972
1187,0.010873117
1188,0.011035195
1189,0.011216353
1190,0.011386493
1191,0.011538109
1192,0.01169298
1193,0.011779528
1194,0.0117761865
1195,0.0118045425
1196,0.011927758
1197,0.012184826
1198,0.012473278
1199,0.012601467
1200,0.01264663
1201,0.012784578
1202,0.012999616
1203,0.013031376
1204,0.012695492
1205,0.012154244
1206,0.0115784705
1207,0.011012915
1208,0.010459958
1209,0.009943158
1210,0.009540362
1211,0.009236043
1212,0.009017773
1213,0.008932534
1214,0.008980735
1215,0.00901311
1216,0.008935291
1217,0.008808934
1218,0.008590921
1219,0.008328858
1220,0.008184988
1221,0.0080412375
1222,0.0076948707
1223,0.0072347783
1224,0.006748976
1225,0.0062744454
1226,0.0059074834
1227,0.005632978
1228,0.005403358
1229,0.005172045
1230,0.004870075
1231,0.0044844104
1232,0.004136192
1233,0.0037889353
1234,0.0031649591
1235,0.002355877
1236,0.0016906899
1237,0.0011486606
1238,0.0006476349
1239,0.0004072932
1240,0.00058274466
1241,0.0010358249
1242,0.0014947432
1243,0.0018316373
1244,0.002159674
1245,0.002463446
1246,0.0026399614
1247,0.0026888924
1248,0.0026362368
1249,0.002537761
1250,0.0023966252
1251,0.0022417181
1252,0.0022134534
1253,0.002337888
1254,0.002471184
1255,0.0024540878
1256,0.0022794628
1257,0.0021450508
1258,0.0021215614
1259,0.002179818
1260,0.0023857248
1261,0.002577106
1262,0.0026911385
1263,0.0029457964
1264,0.0033213447
1265,0.0036970442
1266,0.004039624
1267,0.0042823185
1268,0.0044643716
1269,0.0047055585
1270,0.004936824
1271,0.0050415504
1272,0.0050197807
1273,0.004874791
1274,0.0046541034
1275,0.0044759577
1276,0.0044247396
1277,0.004551889
1278,0.004752429
1279,0.004841475
1280,0.0048174993
1281,0.0047080596
1282,0.004484735
1283,0.004193723
1284,0.004041192
1285,0.0041049956
1286,0.004152391
1287,0.0041021053
1288,0.004108496
1289,0.0042382875
1290,0.004322411
1291,0.004152996
1292,0.0038117305
1293,0.0034477753
1294,0.003044492
1295,0.0026778856
1296,0.0024245912
1297,0.0021485635
1298,0.0018055653
1299,0.0015289766
1300,0.001406672
1301,0.0014198736
1302,0.0013992223
1303,0.001248766
1304,0.0010538951
1305,0.0008721112
1306,0.0008242702
1307,0.0009441904
1308,0.0010488031
1309,0.0010508001
1310,0.0010281984
1311,0.00096852984
1312,0.0008891519
1313,0.000918051
1314,0.00097199506
1315,0.0009756208
1316,0.00096487725
1317,0.00087826105
1318,0.0006988096
1319,0.00046845758
1320,0.00019607712
1321,-0.00015293907
1322,-0.00056057266
1323,-0.0009922895
1324,-0.0014573563
1325,-0.0019282711
1326,-0.0023397456
1327,-0.002566341
1328,-0.002505303
1329,-0.0023025593
1330,-0.0022230109
1331,-0.0022370995
1332,-0.0022033495
1333,-0.0022078017
1334,-0.0022928691
1335,-0.0023032597
1336,-0.002179383
1337,-0.0019772619
1338,-0.0017168404
1339,-0.0014405063
1340,-0.0012597911
1341,-0.0012330743
1342,-0.0013050813
1343,-0.0014023923
1344,-0.0014853919
1345,-0.0015147405
1346,-0.0014664091
1347,-0.001416294
1348,-0.001396159
1349,-0.0013250001
1350,-0.0011756843
1351,-0.0009864395
1352,-0.0008572954
1353,-0.0008588847
1354,-0.0009104568
1355,-0.0009071839
1356,-0.0008137142
1357,-0.0006584972
1358,-0.0004874064
1359,-0.00035440223
1360,-0.0002706969
1361,-0.00017686764
1362,-0.00012286549
1363,-0.00022343957
1364,-0.0004977593
1365,-0.0008938459
1366,-0.0013269152
1367,-0.0017872676
1368,-0.0023053307
1369,-0.0027065023
1370,-0.002794912
1371,-0.0027202275
1372,-0.0027181406
1373,-0.0028516992
1374,-0.0030582563
1375,-0.0031711706
1376,-0.0031108223
1377,-0.0029846232
1378,-0.0029189854
1379,-0.0028489134
1380,-0.0027118262
1381,-0.002578952
1382,-0.0024458703
1383,-0.0021865466
1384,-0.0016934392
1385,-0.001107148
1386,-0.0006225871
1387,-0.00021598671
1388,0.00013864913
1389,0.0003350533
1390,0.00029599777
1391,8.403006e-05
1392,-0.0002157577
1393,-0.0005677893
1394,-0.00089954206
1395,-0.0011341306
1396,-0.0012602797
1397,-0.0013051978
1398,-0.0013151877
1399,-0.0013791417
1400,-0.0015791006
1401,-0.0018000234
1402,-0.0019527348
1403,-0.0021532145
1404,-0.0023715328
1405,-0.0025253631
1406,-0.002649882
1407,-0.0027408092
1408,-0.0027631884
1409,-0.0027588906
1410,-0.0027679512
1411,-0.0027300806
1412,-0.0025764182
1413,-0.002278797
1414,-0.0019730479
1415,-0.0018913393
1416,-0.0020688025
1417,-0.0023015214
1418,-0.0024315573
1419,-0.0025035688
1420,-0.0024940046
1421,-0.0024549968
1422,-0.0025604265
1423,-0.002710897
1424,-0.0027544124
1425,-0.0027027267
1426,-0.0026059942
1427,-0.0025907205
1428,-0.002612301
1429,-0.0025092035
1430,-0.0023498444
1431,-0.002187533
1432,-0.0020065417
1433,-0.0018536083
1434,-0.0017659173
1435,-0.0017330878
1436,-0.0017457313
1437,-0.0018115356
1438,-0.0018515213
1439,-0.0018819262
1440,-0.0020440856
1441,-0.002241756
1442,-0.0023182873
1443,-0.0023755769
1444,-0.0024904977
1445,-0.0025684074
1446,-0.0026074506
1447,-0.0026745659
1448,-0.0027332942
1449,-0.00276428
1450,-0.0027544673
1451,-0.0026902426
1452,-0.002677807
1453,-0.002761109
1454,-0.0028872488
1455,-0.0029878542
1456,-0.003006278
1457,-0.003016632
1458,-0.0030918177
1459,-0.0032132582
1460,-0.003313116
1461,-0.0033053074
1462,-0.0032456408
1463,-0.0032767723
1464,-0.0033620358
1465,-0.003431402
1466,-0.0035588704
1467,-0.0036880062
1468,-0.0037175403
1469,-0.0036707006
1470,-0.0035625885
1471,-0.0034357545
1472,-0.0032594255
1473,-0.0029574784
1474,-0.0026259138
1475,-0.0023402062
1476,-0.0020446337
1477,-0.00181103
1478,-0.001802843
1479,-0.0019323733
1480,-0.0020236212
1481,-0.0020543993
1482,-0.0020458873
1483,-0.001998213
1484,-0.0019195118
1485,-0.0018404025
1486,-0.0017153175
1487,-0.001550746
1488,-0.0014308736
